,subj_id,ch_name,device,include_elec,include_inf,fif_idx,elecfile_idx,anat,short_anat,x,y,z,x_warp,y_warp,z_warp,x_inf,y_inf,z_inf,x_inf_warp,y_inf_warp,z_inf_warp,r,g,b,a,value_norm,value_native,spkr_p,mic_p
815,DS9,LG22,LG,True,True,35,43,superiortemporal,STG,-70.66758665,-31.41204082,8.33612245,-67.496,-18.245,-3.688,-46.010231018066406,-30.905344009399414,-15.16010570526123,-40.313175201416016,-26.504684448242188,-7.846068859100342,0.9451176470588235,0.9684117647058823,0.9527058823529412,1.0,0.5653457174326921,0.06405263960925651,0.0,0.0
816,DS9,LG23,LG,True,True,36,44,superiortemporal,STG,-67.88900451,-40.35387755,11.67734694,-66.331,-26.757,-1.049,-44.927669525146484,-40.90916442871094,-11.649903297424316,-39.87550354003906,-33.69393539428711,-0.9112309217453003,0.067,0.463,0.196,1.0,0.829447684684913,0.5368506586765902,0.0,0.013
817,DS9,LG24,LG,True,True,37,45,superiortemporal,STG,-64.0871946,-49.29571429,15.01857143,-58.767,-36.648,11.931,-40.43084716796875,-58.86140060424805,-9.46751594543457,-39.23371887207031,-44.385032653808594,15.106009483337402,0.067,0.463,0.196,1.0,0.9830918841284857,0.8119060620645281,0.01,0.686
818,DS9,LG25,LG,False,True,38,46,superiortemporal,STG,-63.86437835,16.26571429,1.32,-56.242,28.221,-29.597,-39.6611328125,42.66948318481445,-38.02971649169922,-31.131511688232422,29.898778915405273,-47.4556884765625,1.0,1.0,1.0,1.0,0.5039143619152345,-0.04592239578885963,0.21,0.468
819,DS9,LG26,LG,True,True,39,47,superiortemporal,STG,-67.66024469,7.15367347,4.57326531,-60.024,18.831,-25.224,-43.0914421081543,30.465003967285156,-32.798492431640625,-34.291595458984375,22.080623626708984,-40.07472229003906,0.067,0.463,0.196,1.0,0.89138377071392,0.6477292677531089,0.023,0.63
820,DS9,LG27,LG,True,True,40,48,superiortemporal,STG,-69.21367481,-1.95836735,7.82653061,-60.81,7.001,-19.885,-44.48684310913086,14.533876419067383,-26.49945831298828,-37.3152961730957,12.517337799072266,-33.41050338745117,0.7255882352941176,0.8420588235294117,0.7635294117647059,1.0,0.6237454861745828,0.16860049762951548,0.0,0.011
821,DS9,LG28,LG,True,True,41,49,superiortemporal,STG,-69.67186266,-11.07040816,11.07979592,-63.931,6.381,-22.268,-45.70662307739258,-0.923741340637207,-21.50925636291504,-41.10452651977539,-0.9981297850608826,-27.80930519104004,0.31579999999999997,0.6062000000000001,0.4104,1.0,0.7325436828435327,0.3633721322309807,0.0,0.0
822,DS9,LG29,LG,True,True,42,50,superiortemporal,STG,-69.82706323,-20.18244898,14.33306122,-59.509,-6.821,-2.957,-45.50885009765625,-10.253738403320312,-17.484867095947266,-39.42451858520508,-15.498974800109863,-13.666609764099121,0.5792352941176471,0.7578235294117648,0.6374117647058823,1.0,0.6616701851563545,0.2364936782023906,0.0,0.0
823,DS9,LG30,LG,True,True,44,51,supramarginal,supramar,-68.64887346,-29.2944898,17.58632653,-64.618,-10.66,-1.261,-44.28475570678711,-26.182205200195312,16.255674362182617,-40.758113861083984,-12.77811336517334,19.558502197265625,0.629678431372549,0.36439999999999995,0.6367999999999999,1.0,0.2301929192115824,-0.5359412973252744,0.01,0.0
824,DS9,LG31,LG,True,True,45,52,supramarginal,supramar,-66.89317078,-38.40653061,20.83959184,-55.37,-14.873,8.554,-43.97456741333008,-38.23839569091797,15.564663887023926,-38.36102294921875,-19.947601318359375,21.803878784179688,0.5905254901960784,0.29719999999999996,0.5983999999999999,1.0,0.204996055335131,-0.5810489784661664,0.01,0.0
825,DS9,LG32,LG,False,True,46,53,supramarginal,supramar,-65.63984209,-47.51857143,24.09285714,-63.831,-31.764,10.758,-42.62066650390625,-57.127899169921875,6.511067867279053,-40.41531753540039,-42.5885009765625,24.137929916381836,0.9885803921568628,0.9803999999999999,0.9888,1.0,0.4422885562392102,-0.15624553783204995,0.311,0.108
826,DS9,LG33,LG,False,True,47,54,parsopercularis,IFG,-57.96097873,19.23428571,11.01,-54.177,36.104,-14.791,-29.644367218017578,51.05813217163086,3.5406429767608643,-27.95427894592285,53.60863494873047,-7.5198469161987305,0.584,0.286,0.592,1.0,0.1808317107597916,-0.6243082330872047,0.403,0.097
827,DS9,LG34,LG,True,True,48,55,precentral,preCG,-64.58041168,9.95204082,14.17530612,-53.318,28.618,-16.151,-35.755863189697266,39.23584747314453,8.489103317260742,-32.62417221069336,39.88775634765625,-4.21796989440918,0.7993411764705882,0.6556,0.8032,1.0,0.3300941640858951,-0.35709707601802665,0.103,0.002
828,DS9,LG35,LG,True,True,49,56,postcentral,postCG,-67.4621759,0.66979592,17.34061224,-59.838,15.582,-7.225,-42.31696319580078,17.40625762939453,12.756147384643555,-40.0675163269043,19.00242805480957,4.615098476409912,0.9494274509803922,0.9132,0.9503999999999999,1.0,0.4187574296757813,-0.19837119914901757,0.048,0.003
829,DS9,LG36,LG,True,True,50,57,postcentral,postCG,-69.02076053,-8.61244898,20.50591837,-65.527,9.687,0.294,-44.96586608886719,6.111335277557373,15.702701568603516,-41.90288543701172,12.995168685913086,10.655563354492188,1.0,1.0,1.0,1.0,0.5416541649575797,0.02163978219890036,0.008,0.001
830,DS9,LG37,LG,True,True,51,58,postcentral,postCG,-69.37321247,-17.89469388,23.67122449,-60.93,-7.192,2.329,-44.615562438964844,1.1845543384552002,15.45942497253418,-41.48823547363281,4.500707149505615,13.353636741638184,0.7275607843137255,0.5324,0.7328,1.0,0.2884777277754727,-0.4315992421810624,0.19,0.02
831,DS9,LG38,LG,False,True,52,59,supramarginal,supramar,-68.97429545,-27.17693878,26.83653061,-63.365,-4.452,6.948,-45.81343460083008,-25.03898048400879,21.07805061340332,-42.44655990600586,-10.737732887268066,23.323583602905273,0.24262352941176468,0.5640823529411765,0.34734117647058815,1.0,0.750260018837443,0.3950880965238656,0.082,0.183
832,DS9,LG39,LG,True,True,53,60,supramarginal,supramar,-67.00985999,-36.45918367,30.00183673,-54.549,-18.131,12.447,-43.84830093383789,-42.8197135925293,19.028562545776367,-38.577030181884766,-27.74913787841797,26.000368118286133,0.6623058823529412,0.4204,0.6688,1.0,0.24917390237965753,-0.5019613488410366,0.125,0.004
833,DS9,LG40,LG,False,True,55,61,supramarginal,supramar,-64.53529947,-45.74142857,33.16714286,-61.951,-18.877,17.924,-41.80272674560547,-50.564796447753906,21.011701583862305,-39.4498291015625,-33.439598083496094,30.10316276550293,0.7993411764705882,0.6556,0.8032,1.0,0.32957430150054084,-0.3580277392883536,0.598,0.542
834,DS9,LG41,LG,False,True,56,62,parsopercularis,IFG,-59.13138611,22.20285714,20.7,-58.359,32.779,-1.745,-30.157447814941406,52.90340805053711,7.1017985343933105,-27.53041648864746,57.47846221923828,-3.5893406867980957,0.8189176470588235,0.6892,0.8224,1.0,0.34134428074873435,-0.3369570031219128,0.419,0.164
835,DS9,LG42,LG,False,True,57,63,precentral,preCG,-62.76124075,12.75040816,23.77734694,-61.705,21.802,-7.73,-37.97085952758789,31.849946975708008,15.27351188659668,-36.60481262207031,32.66304397583008,0.99455726146698,0.7275607843137255,0.5324,0.7328,1.0,0.28834622274462507,-0.4318346638203975,0.611,0.341
836,DS9,LG43,LG,False,True,58,64,precentral,preCG,-65.28174855,3.29795918,26.85469388,-55.826,15.709,-2.114,-40.50497817993164,24.146577835083008,17.59016227722168,-39.301883697509766,25.231346130371094,6.283322811126709,0.584,0.286,0.592,1.0,0.11688149596796028,-0.7387925558928468,0.665,0.061
837,DS9,LG44,LG,True,True,59,65,postcentral,postCG,-66.08703297,-6.1544898,29.93204082,-64.688,10.881,7.718,-45.78926086425781,2.2844905853271484,20.624130249023438,-42.385047912597656,10.8289794921875,16.680341720581055,0.584,0.286,0.592,1.0,0.15156708830986268,-0.6766980568626029,0.299,0.0
838,DS9,LG45,LG,True,True,60,66,postcentral,postCG,-64.97576782,-15.60693878,33.00938776,-62.951,1.313,11.292,-45.74330139160156,-3.2416672706604004,21.655582427978516,-42.9019775390625,6.721423149108887,18.306324005126953,0.7079843137254902,0.49879999999999997,0.7136,1.0,0.2754794804334248,-0.454868836340497,0.073,0.0
839,DS9,LG46,LG,False,True,61,67,supramarginal,supramar,-65.46990242,-25.05938776,36.08673469,-60.316,0.134,15.974,-45.7827262878418,-24.46674919128418,26.853017807006836,-43.45038986206055,-8.92404556274414,29.38279914855957,0.15481176470588232,0.5135411764705883,0.2716705882352941,1.0,0.7742066295019073,0.4379575616904119,0.167,0.108
840,DS9,LG47,LG,False,True,62,68,supramarginal,supramar,-64.88883199,-34.51183673,39.16408163,-62.608,-7.133,24.365,-42.0687255859375,-32.445037841796875,33.27717590332031,-40.27180099487305,-12.735471725463867,36.26578903198242,0.9158470588235295,0.951564705882353,0.9274823529411764,1.0,0.5728299731481876,0.07745103006160878,0.292,0.352
841,DS9,LG48,LG,True,True,63,69,supramarginal,supramar,-59.36151,-43.96428571,42.24142857,-60.051,-18.452,25.827,-39.63763427734375,-52.49584197998047,24.867210388183594,-37.872493743896484,-33.729183197021484,34.540687561035156,0.584,0.286,0.592,1.0,0.07461078189631165,-0.8144660167366682,0.579,0.029
842,DS9,LG49,LG,False,True,64,70,rostralmiddlefrontal,MFG,-55.87981176,25.17142857,30.39,-45.612,52.166,8.257,-17.226322174072266,68.50121307373047,30.80748748779297,-12.810599327087402,79.65206146240234,21.66061782836914,0.7406117647058823,0.5548,0.7456,1.0,0.2963765875350724,-0.41745862336597095,0.435,0.186
843,DS9,LG50,LG,True,True,66,71,precentral,preCG,-56.62615206,15.54877551,33.37938776,-50.812,29.21,5.301,-35.9237174987793,29.695505142211914,21.48563575744629,-33.69901657104492,34.13623046875,13.725374221801758,0.584,0.286,0.592,1.0,0.16250253573451695,-0.657121308026598,0.249,0.012
844,DS9,LG51,LG,True,True,67,72,precentral,preCG,-59.12208641,5.92612245,36.36877551,-60.491,24.752,7.582,-36.20403289794922,24.29012107849121,24.783491134643555,-35.36159133911133,30.9173641204834,14.322464942932129,0.6949333333333333,0.47639999999999993,0.7008,1.0,0.2688648221823284,-0.46671046459667387,0.007,0.0
845,DS9,LG52,LG,True,True,68,73,precentral,preCG,-59.56798011,-3.69653061,39.35816327,-60.31,19.368,13.061,-35.60042190551758,17.874025344848633,29.002063751220703,-34.3875846862793,28.381685256958008,20.759868621826172,0.6101019607843137,0.3308,0.6175999999999999,1.0,0.21790575466121975,-0.5579379038625435,0.126,0.002
846,DS9,LG53,LG,True,True,69,74,postcentral,postCG,-57.58946747,-13.31918367,42.34755102,-60.048,10.125,20.734,-42.781089782714844,-5.148964881896973,30.32469940185547,-39.59604263305664,7.324917316436768,28.41649627685547,0.584,0.286,0.592,1.0,0.10232660154746395,-0.7648488754323862,0.129,0.0
847,DS9,LG54,LG,True,True,70,75,postcentral,postCG,-59.90233648,-22.94183673,45.33693878,-57.696,-5.258,27.827,-34.79093551635742,-21.803321838378906,41.317955017089844,-37.813934326171875,-2.792280912399292,41.89738464355469,0.8515450980392156,0.7452,0.8544,1.0,0.3631712694171973,-0.2978821067399448,0.229,0.031
848,DS9,LG55,LG,False,True,71,76,postcentral,postCG,-53.67669187,-32.5644898,48.32632653,-51.656,-4.656,39.177,-23.035621643066406,-34.02618408203125,51.26551055908203,-28.019262313842773,-10.058711051940918,54.50590515136719,0.067,0.463,0.196,1.0,0.8484360369101019,0.5708437993215759,0.204,0.382
849,DS9,LG56,LG,False,True,72,77,postcentral,postCG,-48.61500853,-42.18714286,51.31571429,-48.608,-9.376,42.254,-16.097030639648438,-40.80044937133789,54.974021911621094,-21.460744857788086,-14.679491996765137,61.54673385620117,0.9885803921568628,0.9803999999999999,0.9888,1.0,0.44500007877817593,-0.1513913426951576,0.262,0.278
850,DS9,LG57,LG,False,True,73,78,rostralmiddlefrontal,MFG,-48.42429952,28.14,40.08,-43.583,56.893,11.632,-14.78622055053711,74.42469787597656,31.96114730834961,-9.818487167358398,85.28369903564453,20.16646957397461,0.8189176470588235,0.6892,0.8224,1.0,0.3411482153373006,-0.33730800140904393,0.396,0.346
851,DS9,LG58,LG,False,True,74,79,rostralmiddlefrontal,MFG,-50.38916664,18.34714286,42.98142857,-52.305,42.27,11.435,-15.026205062866211,56.44736862182617,37.41797637939453,-14.533366203308105,72.77684783935547,26.303083419799805,1.0,1.0,1.0,1.0,0.45024743570907977,-0.14199747112319308,0.352,0.278
852,DS9,LG59,LG,False,True,75,80,caudalmiddlefrontal,MFG,-47.12456658,8.55428571,45.88285714,-50.173,29.456,24.897,-10.912625312805176,25.09986114501953,52.36125946044922,-17.960742950439453,50.05139923095703,39.42790603637695,0.6818823529411764,0.45399999999999985,0.688,1.0,0.2594205204883479,-0.48361774922936973,0.45,0.208
853,DS9,LG60,LG,False,True,77,81,precentral,preCG,-47.7045592,-1.23857143,48.78428571,-50.641,22.619,24.59,-22.15347671508789,11.783919334411621,44.420928955078125,-26.652761459350586,31.69182777404785,35.352848052978516,0.6231529411764705,0.3531999999999999,0.6304,1.0,0.22614741088682794,-0.5431836073389581,0.257,0.069
854,DS9,LG61,LG,True,True,78,82,precentral,preCG,-49.28806188,-11.03142857,51.68571429,-51.413,18.732,31.316,-20.96300506591797,6.629608154296875,46.48418426513672,-25.89800262451172,28.07537269592285,39.146240234375,0.8580705882352941,0.7564,0.8608,1.0,0.3649064097585481,-0.29477584091114467,0.003,0.0
855,DS9,LG62,LG,False,True,79,83,precentral,preCG,-42.05628482,-20.82428571,54.58714286,-41.453,12.841,42.404,-4.060876369476318,-16.06324005126953,59.13304901123047,-10.927882194519043,11.158312797546387,61.33879470825195,0.675356862745098,0.44279999999999997,0.6816,1.0,0.25452674109637785,-0.4923786427067981,0.532,0.351
856,DS9,LG63,LG,False,True,80,84,precentral,preCG,-37.21211527,-30.61714286,57.48857143,-40.031,-3.954,45.128,0.70212322473526,-22.378612518310547,61.858978271484375,-6.1901679039001465,1.646044373512268,67.67730712890625,0.8515450980392156,0.7452,0.8544,1.0,0.36032020751228344,-0.30298610666431597,0.946,0.843
857,DS9,LG64,LG,False,True,81,85,postcentral,postCG,-40.8435913,-40.41,60.39,-40.659,-12.646,48.652,-6.806573867797852,-44.9041633605957,59.324378967285156,-11.692208290100098,-17.81073570251465,69.12557220458984,1.0,1.0,1.0,1.0,0.5005861817718655,-0.05188053762042475,0.921,0.934
858,DC7,SMF-AC1,SMF-AC,False,True,0,0,ctx_rh_G_and_S_cingul-Ant,cing,6.9032899314186125,40.89520958225938,0.6565659857657238,4.659999999999997,45.542,-18.703000000000003,-38.971641540527344,80.6585464477539,-20.623403549194336,-40.390167236328125,74.69953918457031,-26.89181900024414,0.40361176470588234,0.6567411764705884,0.48607058823529414,1.0,0.7077578741179298,0.319000326188145,0.315,0.513
859,DC7,SMF-AC2,SMF-AC,False,True,1,1,Right-Cerebral-White-Matter,wm,8.978431567438918,41.84909542300966,2.6493774434293016,6.748000000000005,48.05500000000001,-18.050999999999988,-38.29194641113281,84.12813568115234,-18.5390682220459,-40.59664535522461,74.53791046142578,-21.45274543762207,0.3597058823529411,0.6314705882352942,0.44823529411764707,1.0,0.7190034267827785,0.3391322285687895,0.323,0.585
860,DC7,SMF-AC3,SMF-AC,False,True,2,2,Right-Cerebral-White-Matter,wm,12.374117880926633,42.2802112557643,4.642188901092879,12.555999999999997,50.04499999999999,-13.150000000000006,,,,-39.319297790527344,78.18731689453125,-14.251131057739258,1.0,1.0,1.0,1.0,0.47560078162972685,-0.09660965424046968,0.254,0.186
861,DC7,SMF-AC4,SMF-AC,False,True,3,3,Right-Cerebral-White-Matter,wm,15.631945134678745,43.322501198636644,6.2852112526365715,17.108000000000004,50.25,-11.936000000000007,,,,-35.705177307128906,93.60662078857422,-11.815704345703125,0.9233254901960783,0.8683999999999998,0.9248000000000001,1.0,0.402876352153153,-0.22680166512196753,0.178,0.079
862,DC7,SMF-AC5,SMF-AC,True,True,4,4,Right-Cerebral-White-Matter,wm,18.628565748931806,43.66521292926922,7.578444498060378,20.256,50.43299999999999,-11.347000000000008,,,,-35.705177307128906,93.60662078857422,-11.815704345703125,0.9559529411764707,0.9243999999999999,0.9568000000000001,1.0,0.4238181025956424,-0.1893115311861015,0.101,0.049
863,DC7,SMF-AC6,SMF-AC,True,True,5,5,Right-Cerebral-White-Matter,wm,21.886393002683917,44.70750287214156,8.521888637364299,23.921000000000006,55.149,-9.614000000000004,,,,-34.736881256103516,98.91667938232422,-9.33269214630127,0.8711215686274509,0.7787999999999999,0.8735999999999999,1.0,0.3733083791811364,-0.27973455007717546,0.13,0.025
864,DC7,SMF-AC7,SMF-AC,True,True,6,6,Right-Cerebral-White-Matter,wm,24.883013616936978,44.87759042989586,10.164910988907991,26.034999999999997,56.018,-8.60499999999999,,,,0.8368383646011353,109.21006774902344,2.609349489212036,0.8776470588235294,0.79,0.88,1.0,0.3767607677150323,-0.27355404912574605,0.089,0.032
865,DC7,SMF-AC8,SMF-AC,True,True,7,7,Right-Cerebral-White-Matter,wm,27.87963423119004,45.919880372768176,12.507511552691454,27.501999999999995,57.087999999999994,-6.867999999999995,,,,1.4287441968917847,108.6084976196289,2.931049108505249,0.8450196078431372,0.734,0.848,1.0,0.3555913708383786,-0.31145171801578303,0.222,0.049
866,DC7,AIF-OF1,AIF-OF,False,False,8,8,Right-Cerebral-White-Matter,wm,9.21061524699428,55.500724785250554,-10.07612082017522,11.852999999999994,66.77799999999999,-24.5,,,,,,,0.7079843137254902,0.49879999999999997,0.7136,1.0,0.27480268873525543,-0.45608043569942985,0.466,0.166
867,DC7,AIF-OF2,AIF-OF,False,False,9,9,Right-Cerebral-White-Matter,wm,10.90120266375206,53.663375152529085,-10.07612082017522,12.418000000000006,64.981,-26.298000000000002,,,,,,,0.6231529411764705,0.3531999999999999,0.6304,1.0,0.2234983562839337,-0.5479259717434363,0.384,0.063
868,DC7,AIF-OF3,AIF-OF,False,True,10,10,ctx_rh_S_orbital-H_Shaped,OFC,15.080508895736955,53.39491277304393,-9.132676680871299,16.935000000000002,64.031,-26.961000000000013,-14.18991470336914,101.30960083007812,-47.65089797973633,-14.898239135742188,99.2876968383789,-50.01103591918945,0.7667137254901961,0.5995999999999999,0.7712,1.0,0.3119336775240217,-0.3896081631601861,0.302,0.105
869,DC7,AIF-OF4,AIF-OF,False,True,11,11,ctx_rh_S_orbital-H_Shaped,OFC,18.599542788988117,51.98867897307707,-7.8394434354474924,19.730000000000004,63.76599999999999,-22.845,-11.109818458557129,102.18148040771484,-46.22222900390625,-13.64785385131836,98.7562484741211,-49.91923904418945,1.0,1.0,1.0,1.0,0.4570675904715864,-0.12978796092910086,0.355,0.287
870,DC7,AIF-OF5,AIF-OF,False,True,12,12,ctx_rh_S_orbital-H_Shaped,OFC,21.334956763742127,51.19344091872915,-7.245788402263457,23.447999999999993,62.88499999999999,-21.241000000000014,-9.35667610168457,102.75574493408203,-45.3635139465332,-12.170430183410645,97.8255386352539,-49.88803482055664,1.0,1.0,1.0,1.0,0.5405305090030511,0.019628201918216653,0.402,0.367
871,DC7,AIF-OF6,AIF-OF,False,False,13,13,Right-Cerebral-White-Matter,wm,24.59278401749424,50.92515690374279,-5.952555156839651,26.968000000000004,61.018,-18.943000000000012,,,,,,,0.5499647058823529,0.7409764705882353,0.6121882352941177,1.0,0.6717187984946903,0.2544828076669262,0.3,0.323
872,DC7,AIF-OF7,AIF-OF,False,True,14,14,ctx_rh_S_orbital-H_Shaped,OFC,28.373024550244452,49.86871220989582,-5.00911101753573,31.956500000000005,60.04900000000001,-19.933999999999997,2.0500316619873047,99.28773498535156,-40.48087692260742,3.066157579421997,91.55406951904297,-47.16413116455078,0.5206941176470589,0.7241294117647059,0.5869647058823529,1.0,0.6759857097027343,0.26212147536671204,0.276,0.334
873,DC7,AIF-OF8,AIF-OF,False,True,15,15,ctx_rh_S_orbital-H_Shaped,OFC,31.630851803996563,48.81226751604885,-4.065666878231809,35.078500000000005,56.97300000000001,-21.22,3.8107340335845947,98.83523559570312,-39.48100662231445,3.7869672775268555,91.05510711669922,-46.947628021240234,0.067,0.463,0.196,1.0,0.8458505959106923,0.566215316634929,0.171,0.429
874,DC7,AIF-OF9,AIF-OF,False,True,16,16,ctx_rh_S_orbital-H_Shaped,OFC,34.888679057748675,48.45540103444162,-3.1222227389278885,38.5382,56.476,-18.831999999999994,8.835586547851562,100.79864501953125,-35.3950309753418,4.750681400299072,90.57913208007812,-46.55786895751953,0.067,0.463,0.196,1.0,0.872954416851846,0.6147368516445301,0.271,0.514
875,DC7,AIF-OF10,AIF-OF,False,True,17,17,ctx_rh_G_orbital,OFC,38.27710963125031,48.017207826199694,-3.1222227389278885,41.1713,57.137,-18.322000000000003,13.79074764251709,94.01405334472656,-32.337703704833984,13.816678047180176,103.06079864501953,-30.357210159301758,0.4914235294117647,0.7072823529411765,0.5617411764705882,1.0,0.6855428621504108,0.2792307865626815,0.37,0.474
876,DC7,AIF-OF11,AIF-OF,False,False,18,18,Right-Cerebral-White-Matter,wm,41.27373024550337,47.31055223847261,-1.828989493504082,42.982600000000005,56.583,-18.572000000000003,15.526891708374023,94.92484283447266,-30.636837005615234,,,,0.44751764705882346,0.6820117647058823,0.5239058823529412,1.0,0.6984258752108428,0.3022940871429977,0.294,0.421
877,DC7,AIF-OF12,AIF-OF,False,False,19,19,Right-Cerebral-White-Matter,wm,44.792764138754535,46.781061583987196,-1.235334460320047,45.146100000000004,55.292,-16.313999999999993,,,,,,,1.0,1.0,1.0,1.0,0.5212083814694128,-0.014962466667549922,0.339,0.372
878,DC7,AIF-OF13,AIF-OF,False,True,20,20,Right-Cerebral-White-Matter,wm,48.57300467150475,45.985823529639276,0.40768789122364524,47.908500000000004,53.385999999999996,-11.050999999999988,,,,23.14759635925293,88.08987426757812,-11.686382293701172,0.8426705882352941,0.9094470588235294,0.8644235294117647,1.0,0.5905402763346278,0.10915619436140407,0.207,0.313
879,DC7,AIF-OF14,AIF-OF,False,True,21,21,ctx_rh_G_front_inf-Orbital,IFG,51.83083192525686,46.24720853363709,0.40768789122364524,50.0814,52.55099999999999,-10.693999999999988,22.703887939453125,92.3465576171875,-22.569761276245117,20.485305786132812,82.66495513916016,-27.428646087646484,0.8426705882352941,0.9094470588235294,0.8644235294117647,1.0,0.5929368630410302,0.11344658817822878,0.25,0.319
880,DC7,AIF-OF15,AIF-OF,False,False,22,22,Unknown,outside_brain,55.61107245800707,44.49118562755035,2.400499348887223,56.168800000000005,50.00399999999999,-13.284999999999997,,,,,,,0.7109529411764706,0.833635294117647,0.7509176470588235,1.0,0.6265127270125492,0.17355444023011443,0.477,0.561
881,DC7,AIF-OF16,AIF-OF,False,False,23,23,Unknown,outside_brain,58.34648643276108,44.052992419308424,2.400499348887223,59.119200000000006,51.82400000000001,-17.438999999999993,,,,,,,0.5499647058823529,0.7409764705882353,0.6121882352941177,1.0,0.6692528806565072,0.25006829655515433,0.596,0.747
882,DC7,PIF-AI1,PIF-AI,True,True,24,24,ctx_rh_S_circular_insula_sup,insula_sup,33.111022761157415,18.54993253782652,9.275641515311833,31.509200000000007,22.887,-13.107,18.514705657958984,43.125179290771484,-22.634178161621094,11.116354942321777,39.600196838378906,-19.578723907470703,0.6492549019607843,0.3979999999999999,0.6559999999999999,1.0,0.2405387868277095,-0.517420020239268,0.194,0.048
883,DC7,PIF-AI2,PIF-AI,False,True,25,25,ctx_rh_S_circular_insula_sup,insula_sup,36.368850014909526,18.111739329584594,9.275641515311833,31.799899999999994,22.769000000000005,-13.274000000000001,18.663414001464844,39.87877655029297,-22.06938362121582,11.116354942321777,39.600196838378906,-19.578723907470703,0.8058666666666666,0.6668,0.8096,1.0,0.3345374326098644,-0.3491426916634768,0.247,0.139
884,DC7,PIF-AI3,PIF-AI,False,True,26,26,Right-Cerebral-White-Matter,wm,40.28694960739537,17.143698737859694,9.869296548495868,38.37649999999999,21.328000000000003,-14.870000000000005,27.737422943115234,42.32482147216797,-14.424971580505371,10.254937171936035,36.17089080810547,-21.773149490356445,0.7079843137254902,0.49879999999999997,0.7136,1.0,0.27428233677129044,-0.4570119750603067,0.444,0.237
885,DC7,PIF-AI4,PIF-AI,False,True,27,27,Right-Cerebral-White-Matter,wm,43.0151078421633,17.316679639735497,9.869296548495868,41.205200000000005,17.665999999999997,-16.72200000000001,28.846149444580078,45.694801330566406,-14.185399055480957,10.289199829101562,33.43572998046875,-22.613582611083984,0.8841725490196078,0.8011999999999999,0.8864,1.0,0.38048404989656237,-0.26688859162017975,0.317,0.185
886,DC7,PIF-AI5,PIF-AI,False,True,28,28,ctx_rh_S_precentral-inf-part,preCS,46.53414173541444,17.21647903726395,10.113162475560017,46.3335,18.58699999999999,-16.854000000000013,38.11365509033203,44.527992248535156,0.18315768241882324,30.8183536529541,45.523536682128906,-2.427597761154175,0.9168000000000001,0.8572,0.9184,1.0,0.39949863665349566,-0.23284848565051694,0.151,0.071
887,DC7,PIF-AI6,PIF-AI,False,True,29,29,ctx_rh_S_precentral-inf-part,preCS,50.0531756286656,17.12807493514191,10.113162475560017,49.0305,21.284999999999997,-15.748999999999995,37.592350006103516,46.56386947631836,-1.0067168474197388,30.91061782836914,45.08599090576172,-2.6289241313934326,1.0,1.0,1.0,1.0,0.49827761319296604,-0.056013360493123804,0.142,0.225
888,DC7,PIF-AI7,PIF-AI,False,True,30,30,ctx_rh_G_front_inf-Opercular,IFG,53.44886194215334,16.42849672290214,10.113162475560017,52.887699999999995,24.345,-10.49600000000001,38.87942886352539,38.98747634887695,-1.2826356887817383,31.162879943847656,44.28044891357422,-2.5767476558685303,0.46215294117647066,0.6904352941176471,0.5365176470588235,1.0,0.6948152515975621,0.29583031214837024,0.222,0.438
889,DC7,PIF-AI8,PIF-AI,False,True,31,31,ctx_rh_G_front_inf-Opercular,IFG,57.229102474903584,16.77120845353471,10.357028402624167,57.7333,24.163999999999987,-6.715000000000003,39.22726058959961,36.85537338256836,-1.004801869392395,33.00589370727539,40.602718353271484,1.4032814502716064,1.0,1.0,1.0,1.0,0.49687248283089275,-0.058528839111596835,0.074,0.119
890,DC7,PIF-MI1,PIF-MI,False,True,32,32,ctx_rh_S_circular_insula_sup,insula_sup,35.686810456217415,4.192417891405398,14.28847665224356,35.1674,8.943000000000012,-7.146999999999991,22.361984252929688,18.701152801513672,-13.54112434387207,14.346819877624512,17.205623626708984,-11.981490135192871,1.0,1.0,1.0,1.0,0.5409048915582882,0.020298425363846802,0.004,0.006
891,DC7,PIF-MI2,PIF-MI,False,True,33,33,ctx_rh_S_circular_insula_sup,insula_sup,37.638604512474245,4.185340515918085,16.631077216027023,37.725300000000004,7.631,-6.135999999999996,26.64492416381836,18.57831382751465,-8.774656295776367,14.540168762207031,14.353772163391113,-11.105653762817383,1.0,1.0,1.0,1.0,0.5380825214274354,0.015245789744258205,0.0,0.002
892,DC7,PIF-MI3,PIF-MI,False,True,34,34,Right-Cerebral-White-Matter,wm,41.41884504522449,3.73989156769008,17.22473224921106,42.5343,6.914999999999992,-7.0049999999999955,28.820575714111328,20.44851303100586,-7.501293659210205,14.11645221710205,12.61817741394043,-12.197723388671875,0.8865764705882357,0.9347176470588238,0.9022588235294121,1.0,0.5816997993389237,0.09332988282474092,0.0,0.0
893,DC7,PIF-MI4,PIF-MI,True,True,35,35,Right-Cerebral-White-Matter,wm,44.41546565947755,3.905438365081011,19.217543706874636,46.5454,7.907999999999987,-3.5759999999999934,32.02180862426758,13.332498550415039,-2.1193456649780273,26.247642517089844,17.108074188232422,-3.0897114276885986,0.8719411764705882,0.9262941176470588,0.8896470588235295,1.0,0.5837244826974557,0.09695449149809601,0.0,0.0
